clustering 250 states TrpLoop2a RUN 10M_1 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_2 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_3 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_4 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_5 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_6 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_7 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_8 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_9 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a RUN 10M_10 state 228 rmsd rank 6 th
clustering 250 states TrpLoop2a_99 RUN 10M_1 state 228 rmsd rank 3 th
clustering 250 states TrpLoop2a_99 RUN 10M_2 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_99 RUN 10M_3 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_99 RUN 10M_4 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_99 RUN 10M_5 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_99 RUN 10M_6 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_99 RUN 10M_7 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_99 RUN 10M_8 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_99 RUN 10M_9 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_99 RUN 10M_10 state 214 rmsd rank 8 th
clustering 250 states TrpLoop2a_nmr RUN 10M_1 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_2 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_3 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_4 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_5 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_6 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_7 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_8 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_9 state 1 rmsd rank 3 th
clustering 250 states TrpLoop2a_nmr RUN 10M_10 state 1 rmsd rank 3 th
clustering 500 states TrpLoop2a RUN 10M_1 state 336 rmsd rank 54 th
clustering 500 states TrpLoop2a RUN 10M_2 state 288 rmsd rank 108 th
clustering 500 states TrpLoop2a RUN 10M_3 state 288 rmsd rank 108 th
clustering 500 states TrpLoop2a RUN 10M_4 state 288 rmsd rank 108 th
clustering 500 states TrpLoop2a RUN 10M_5 state 400 rmsd rank 62 th
clustering 500 states TrpLoop2a RUN 10M_6 state 288 rmsd rank 108 th
clustering 500 states TrpLoop2a RUN 10M_7 state 288 rmsd rank 108 th
clustering 500 states TrpLoop2a RUN 10M_8 state 288 rmsd rank 108 th
clustering 500 states TrpLoop2a RUN 10M_9 state 400 rmsd rank 62 th
clustering 500 states TrpLoop2a RUN 10M_10 state 400 rmsd rank 62 th
clustering 500 states TrpLoop2a_99 RUN 10M_1 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_2 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_3 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_4 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_5 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_6 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_7 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_8 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_9 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_99 RUN 10M_10 state 293 rmsd rank 33 th
clustering 500 states TrpLoop2a_nmr RUN 10M_1 state 276 rmsd rank 62 th
clustering 500 states TrpLoop2a_nmr RUN 10M_2 state 276 rmsd rank 62 th
clustering 500 states TrpLoop2a_nmr RUN 10M_3 state 364 rmsd rank 19 th
clustering 500 states TrpLoop2a_nmr RUN 10M_4 state 364 rmsd rank 19 th
clustering 500 states TrpLoop2a_nmr RUN 10M_5 state 364 rmsd rank 19 th
clustering 500 states TrpLoop2a_nmr RUN 10M_6 state 364 rmsd rank 19 th
clustering 500 states TrpLoop2a_nmr RUN 10M_7 state 276 rmsd rank 62 th
clustering 500 states TrpLoop2a_nmr RUN 10M_8 state 364 rmsd rank 19 th
clustering 500 states TrpLoop2a_nmr RUN 10M_9 state 364 rmsd rank 19 th
clustering 500 states TrpLoop2a_nmr RUN 10M_10 state 364 rmsd rank 19 th
clustering 1000 states TrpLoop2a RUN 10M_1 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_2 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_3 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_4 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_5 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_6 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_7 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_8 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_9 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a RUN 10M_10 state 870 rmsd rank 26 th
clustering 1000 states TrpLoop2a_99 RUN 10M_1 state 370 rmsd rank 4 th
clustering 1000 states TrpLoop2a_99 RUN 10M_2 state 370 rmsd rank 4 th
clustering 1000 states TrpLoop2a_99 RUN 10M_3 state 370 rmsd rank 4 th
clustering 1000 states TrpLoop2a_99 RUN 10M_4 state 370 rmsd rank 4 th
clustering 1000 states TrpLoop2a_99 RUN 10M_5 state 390 rmsd rank 25 th
clustering 1000 states TrpLoop2a_99 RUN 10M_6 state 370 rmsd rank 4 th
clustering 1000 states TrpLoop2a_99 RUN 10M_7 state 370 rmsd rank 4 th
clustering 1000 states TrpLoop2a_99 RUN 10M_8 state 370 rmsd rank 4 th
clustering 1000 states TrpLoop2a_99 RUN 10M_9 state 390 rmsd rank 25 th
clustering 1000 states TrpLoop2a_99 RUN 10M_10 state 869 rmsd rank 12 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_1 state 1 rmsd rank 51 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_2 state 627 rmsd rank 43 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_3 state 627 rmsd rank 43 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_4 state 627 rmsd rank 43 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_5 state 627 rmsd rank 43 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_6 state 627 rmsd rank 43 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_7 state 627 rmsd rank 43 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_8 state 1 rmsd rank 51 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_9 state 1 rmsd rank 51 th
clustering 1000 states TrpLoop2a_nmr RUN 10M_10 state 1 rmsd rank 51 th
clustering 5000 states TrpLoop2a RUN 10M_1 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a RUN 10M_2 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a RUN 10M_3 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a RUN 10M_4 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a RUN 10M_5 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a RUN 10M_6 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a RUN 10M_7 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a RUN 10M_8 state 1450 rmsd rank 978 th
clustering 5000 states TrpLoop2a RUN 10M_9 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a RUN 10M_10 state 4723 rmsd rank 26 th
clustering 5000 states TrpLoop2a_99 RUN 10M_1 state 4017 rmsd rank 1573 th
clustering 5000 states TrpLoop2a_99 RUN 10M_2 state 4017 rmsd rank 1573 th
clustering 5000 states TrpLoop2a_99 RUN 10M_3 state 4017 rmsd rank 1573 th
clustering 5000 states TrpLoop2a_99 RUN 10M_4 state 4017 rmsd rank 1573 th
clustering 5000 states TrpLoop2a_99 RUN 10M_5 state 4739 rmsd rank 123 th
clustering 5000 states TrpLoop2a_99 RUN 10M_6 state 4017 rmsd rank 1573 th
clustering 5000 states TrpLoop2a_99 RUN 10M_7 state 4017 rmsd rank 1573 th
clustering 5000 states TrpLoop2a_99 RUN 10M_8 state 4739 rmsd rank 123 th
clustering 5000 states TrpLoop2a_99 RUN 10M_9 state 4842 rmsd rank 458 th
clustering 5000 states TrpLoop2a_99 RUN 10M_10 state 4017 rmsd rank 1573 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_1 state 3708 rmsd rank 233 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_2 state 3708 rmsd rank 233 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_3 state 3708 rmsd rank 233 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_4 state 1532 rmsd rank 78 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_5 state 3708 rmsd rank 233 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_6 state 3708 rmsd rank 233 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_7 state 3708 rmsd rank 233 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_8 state 3708 rmsd rank 233 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_9 state 3708 rmsd rank 233 th
clustering 5000 states TrpLoop2a_nmr RUN 10M_10 state 3708 rmsd rank 233 th
clustering 10000 states TrpLoop2a RUN 10M_1 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a RUN 10M_2 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a RUN 10M_3 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a RUN 10M_4 state 6729 rmsd rank 4363 th
clustering 10000 states TrpLoop2a RUN 10M_5 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a RUN 10M_6 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a RUN 10M_7 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a RUN 10M_8 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a RUN 10M_9 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a RUN 10M_10 state 5063 rmsd rank 876 th
clustering 10000 states TrpLoop2a_99 RUN 10M_1 state 4822 rmsd rank 1233 th
clustering 10000 states TrpLoop2a_99 RUN 10M_2 state 9299 rmsd rank 20 th
clustering 10000 states TrpLoop2a_99 RUN 10M_3 state 4506 rmsd rank 3106 th
clustering 10000 states TrpLoop2a_99 RUN 10M_4 state 4506 rmsd rank 3106 th
clustering 10000 states TrpLoop2a_99 RUN 10M_5 state 4506 rmsd rank 3106 th
clustering 10000 states TrpLoop2a_99 RUN 10M_6 state 4822 rmsd rank 1233 th
clustering 10000 states TrpLoop2a_99 RUN 10M_7 state 4506 rmsd rank 3106 th
clustering 10000 states TrpLoop2a_99 RUN 10M_8 state 4822 rmsd rank 1233 th
clustering 10000 states TrpLoop2a_99 RUN 10M_9 state 4506 rmsd rank 3106 th
clustering 10000 states TrpLoop2a_99 RUN 10M_10 state 4822 rmsd rank 1233 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_1 state 5180 rmsd rank 517 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_2 state 5180 rmsd rank 517 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_3 state 5180 rmsd rank 517 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_4 state 5180 rmsd rank 517 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_5 state 5180 rmsd rank 517 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_6 state 5180 rmsd rank 517 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_7 state 5180 rmsd rank 517 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_8 state 5639 rmsd rank 1972 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_9 state 5180 rmsd rank 517 th
clustering 10000 states TrpLoop2a_nmr RUN 10M_10 state 5180 rmsd rank 517 th
