clustering 250 states TrpLoop2a RUN 10M_1 native_state 221 pop is  7
clustering 250 states TrpLoop2a RUN 10M_2 native_state 221 pop is  6
clustering 250 states TrpLoop2a RUN 10M_3 native_state 221 pop is  6
clustering 250 states TrpLoop2a RUN 10M_4 native_state 221 pop is  5
clustering 250 states TrpLoop2a RUN 10M_5 native_state 221 pop is  8
clustering 250 states TrpLoop2a RUN 10M_6 native_state 221 pop is  7
clustering 250 states TrpLoop2a RUN 10M_7 native_state 221 pop is  7
clustering 250 states TrpLoop2a RUN 10M_8 native_state 221 pop is  8
clustering 250 states TrpLoop2a RUN 10M_9 native_state 221 pop is  8
clustering 250 states TrpLoop2a RUN 10M_10 native_state 221 pop is  7
clustering 250 states TrpLoop2a_99 RUN 10M_1 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_2 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_3 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_4 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_5 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_6 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_7 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_8 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_9 native_state 0 pop is  0
clustering 250 states TrpLoop2a_99 RUN 10M_10 native_state 0 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_1 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_2 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_3 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_4 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_5 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_6 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_7 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_8 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_9 native_state 220 pop is  0
clustering 250 states TrpLoop2a_nmr RUN 10M_10 native_state 220 pop is  0
clustering 500 states TrpLoop2a RUN 10M_1 native_state 497 pop is  4
clustering 500 states TrpLoop2a RUN 10M_2 native_state 497 pop is  7
clustering 500 states TrpLoop2a RUN 10M_3 native_state 497 pop is  4
clustering 500 states TrpLoop2a RUN 10M_4 native_state 497 pop is  3
clustering 500 states TrpLoop2a RUN 10M_5 native_state 497 pop is  4
clustering 500 states TrpLoop2a RUN 10M_6 native_state 497 pop is  6
clustering 500 states TrpLoop2a RUN 10M_7 native_state 497 pop is  6
clustering 500 states TrpLoop2a RUN 10M_8 native_state 497 pop is  4
clustering 500 states TrpLoop2a RUN 10M_9 native_state 497 pop is  6
clustering 500 states TrpLoop2a RUN 10M_10 native_state 497 pop is  4
clustering 500 states TrpLoop2a_99 RUN 10M_1 native_state 343 pop is  7
clustering 500 states TrpLoop2a_99 RUN 10M_2 native_state 343 pop is  5
clustering 500 states TrpLoop2a_99 RUN 10M_3 native_state 343 pop is  5
clustering 500 states TrpLoop2a_99 RUN 10M_4 native_state 343 pop is  4
clustering 500 states TrpLoop2a_99 RUN 10M_5 native_state 343 pop is  6
clustering 500 states TrpLoop2a_99 RUN 10M_6 native_state 343 pop is  7
clustering 500 states TrpLoop2a_99 RUN 10M_7 native_state 343 pop is  5
clustering 500 states TrpLoop2a_99 RUN 10M_8 native_state 343 pop is  3
clustering 500 states TrpLoop2a_99 RUN 10M_9 native_state 343 pop is  7
clustering 500 states TrpLoop2a_99 RUN 10M_10 native_state 343 pop is  5
clustering 500 states TrpLoop2a_nmr RUN 10M_1 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_2 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_3 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_4 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_5 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_6 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_7 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_8 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_9 native_state 411 pop is  0
clustering 500 states TrpLoop2a_nmr RUN 10M_10 native_state 411 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_1 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_2 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_3 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_4 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_5 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_6 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_7 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_8 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_9 native_state 527 pop is  0
clustering 1000 states TrpLoop2a RUN 10M_10 native_state 527 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_1 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_2 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_3 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_4 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_5 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_6 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_7 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_8 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_9 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_99 RUN 10M_10 native_state 768 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_1 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_2 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_3 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_4 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_5 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_6 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_7 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_8 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_9 native_state 684 pop is  0
clustering 1000 states TrpLoop2a_nmr RUN 10M_10 native_state 684 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_1 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_2 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_3 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_4 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_5 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_6 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_7 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_8 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_9 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a RUN 10M_10 native_state 2808 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_1 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_2 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_3 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_4 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_5 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_6 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_7 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_8 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_9 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_99 RUN 10M_10 native_state 2422 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_1 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_2 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_3 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_4 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_5 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_6 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_7 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_8 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_9 native_state 4624 pop is  0
clustering 5000 states TrpLoop2a_nmr RUN 10M_10 native_state 4624 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_1 native_state 800 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_2 native_state 800 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_3 native_state 800 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_4 native_state 800 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_5 native_state 800 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_6 native_state 800 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_7 native_state 800 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_8 native_state 800 pop is  0
clustering 10000 states TrpLoop2a RUN 10M_9 native_state 800 pop is  0
